customer_id,resp,card_tenure,risk_score,num_promoted,avg_bal,geo_group,res_type
2853,0,63.0,675,0,3967.0,4,1
9682,0,87.0,701,0,2746.0,1,1
5821,0,40.0,709,0,3587.0,4,1
22655,0,87.0,706,0,3233.0,1,2
15161,0,167.0,652,0,3307.0,0,0
12729,0,147.0,758,0,3941.0,0,4
14185,0,83.0,520,0,3036.0,1,5
13583,0,179.0,680,0,2421.0,0,2
24374,0,107.0,520,0,3862.0,1,5
7311,0,95.0,520,0,2381.0,1,5
15737,0,214.0,736,0,3516.0,3,4
6989,1,222.0,725,0,3998.0,3,4
12394,0,163.0,716,0,1993.0,0,1
23460,0,40.0,751,0,3764.0,4,4
16728,0,214.0,694,0,3722.0,3,1
9462,0,119.0,717,0,2347.0,1,2
14523,0,641.0,689,0,2887.0,0,1
13551,0,214.0,546,0,3512.0,3,5
11298,0,143.0,737,0,2943.0,2,4
8162,0,167.0,644,0,2864.0,0,0
4028,0,115.0,520,0,2579.0,1,5
1425,0,155.0,688,0,1303.0,0,1
11766,0,163.0,520,0,3309.0,0,5
22146,0,32.0,704,0,3956.0,4,1
12728,0,107.0,760,0,3338.0,1,4
936,0,186.0,760,0,1674.0,0,4
17722,0,171.0,745,0,3073.0,0,4
226,0,179.0,520,0,2464.0,0,5
6886,0,139.0,633,0,2170.0,0,0
13,0,202.0,695,0,1639.0,3,1
751,0,175.0,705,0,3657.0,0,1
17765,0,182.0,711,0,2799.0,0,1
8211,0,67.0,640,0,3604.0,4,0
11334,0,52.0,617,0,3782.0,4,0
5018,0,368.0,757,0,3941.0,3,4
2938,0,179.0,606,0,3115.0,0,3
23212,0,95.0,732,0,3233.0,1,4
2141,0,171.0,520,0,2861.0,0,5
15670,1,87.0,719,0,3091.0,1,1
3556,0,151.0,659,0,697.0,0,1
3567,0,179.0,520,0,3420.0,0,5
5186,0,135.0,659,0,3233.0,2,1
2549,0,95.0,679,0,3410.0,1,1
17111,0,52.0,662,0,3193.0,4,1
1959,1,83.0,628,0,2914.0,1,2
2948,0,67.0,626,0,3103.0,4,0
5118,0,91.0,621,0,2716.0,1,0
8467,0,119.0,702,0,3416.0,1,1
10338,1,175.0,559,0,2583.0,0,3
412,0,131.0,716,0,1462.0,0,1
11444,0,67.0,520,0,782.0,4,5
4222,1,115.0,556,0,3852.0,1,2
12061,0,175.0,520,0,2927.0,0,5
16259,0,91.0,760,0,3347.0,1,4
5916,0,246.0,520,0,2336.0,3,5
6889,0,119.0,742,0,3100.0,1,4
312,0,151.0,741,0,1454.0,0,4
21257,0,163.0,520,0,1824.0,0,5
5129,0,222.0,520,0,3153.0,3,5
1338,0,167.0,652,0,1108.0,0,0
2387,0,111.0,688,0,3702.0,1,1
17488,0,44.0,759,0,3695.0,4,4
11590,0,179.0,726,0,2132.0,0,4
2582,0,115.0,670,0,3307.0,1,1
764,0,230.0,649,0,3498.0,3,0
9477,0,186.0,627,0,2905.0,0,0
4782,0,210.0,737,0,3233.0,3,4
5205,0,79.0,651,0,3505.0,1,2
12356,0,87.0,704,0,3233.0,1,1
4334,0,119.0,520,0,2450.0,1,5
12508,0,111.0,677,0,3182.0,1,1
24025,1,163.0,626,0,3372.0,0,0
514,0,135.0,520,0,939.0,0,5
11348,0,155.0,733,0,2436.0,0,4
23701,0,242.0,661,0,3387.0,3,1
10482,0,115.0,669,0,3410.0,1,1
20137,0,79.0,520,0,2791.0,1,5
5385,0,44.0,645,0,3533.0,4,0
19160,0,115.0,694,0,2805.0,1,1
19469,0,79.0,750,0,3116.0,1,4
23515,1,175.0,674,0,3671.0,0,1
18379,0,206.0,735,0,3410.0,3,4
19383,0,119.0,601,0,3728.0,1,3
7061,1,95.0,709,0,3321.0,1,1
18664,0,52.0,520,0,1594.0,4,5
11699,0,67.0,691,0,2524.0,4,1
18084,0,607.0,731,0,3764.0,0,4
24743,0,75.0,520,0,3435.0,1,5
2174,0,214.0,698,0,2896.0,3,1
19923,0,143.0,719,0,3557.0,0,1
7939,0,151.0,520,0,3042.0,0,5
23356,0,151.0,685,0,3640.0,0,1
6517,0,12.0,760,0,1971.0,4,4
18120,0,226.0,714,0,3764.0,3,1
6598,1,115.0,632,0,2082.0,1,0
2699,0,79.0,634,0,2684.0,1,0
4624,0,206.0,730,0,3567.0,3,4
15628,0,91.0,530,0,3658.0,2,5
6319,0,87.0,628,0,3410.0,1,0
5971,1,91.0,741,0,2056.0,1,4
4258,0,107.0,652,0,2524.0,1,0
18958,0,63.0,595,0,3188.0,4,3
11677,0,230.0,666,0,3754.0,3,1
17807,0,246.0,760,0,2977.0,3,4
4396,0,56.0,654,0,3351.0,4,1
7784,0,202.0,681,0,3250.0,3,1
11939,0,103.0,557,0,3764.0,1,3
13767,0,139.0,639,0,3164.0,0,0
17029,0,63.0,733,0,3410.0,4,4
7443,0,115.0,520,0,2643.0,1,5
18586,0,123.0,679,0,3430.0,0,1
21922,0,139.0,673,0,3343.0,0,1
7130,1,131.0,743,1,1285.0,0,4
22502,0,48.0,750,0,3779.0,4,4
9987,0,179.0,738,0,2293.0,0,4
651,0,119.0,707,0,3461.0,1,1
21543,0,91.0,619,0,3020.0,1,0
21983,0,175.0,520,0,2524.0,0,5
14488,0,151.0,693,0,3927.0,0,1
40,0,127.0,520,0,2065.0,0,5
12106,0,246.0,520,0,3991.0,3,5
11128,1,107.0,650,0,1727.0,1,0
8311,0,163.0,667,0,3740.0,0,1
18719,0,60.0,699,0,3587.0,4,1
17113,0,119.0,723,0,3056.0,1,1
18082,0,103.0,666,0,3661.0,1,1
14343,0,63.0,759,0,3888.0,4,4
13373,0,99.0,660,0,2377.0,1,1
19804,0,99.0,732,0,3002.0,1,4
10164,0,246.0,520,0,3410.0,3,5
12920,0,194.0,690,0,3498.0,0,1
3126,0,246.0,520,0,2526.0,3,5
15003,0,127.0,625,0,7359.0,0,0
3454,0,151.0,706,0,3383.0,0,1
20706,0,75.0,658,0,2830.0,1,1
9166,1,468.0,733,0,3588.0,4,4
15474,0,171.0,697,0,2950.0,0,1
8494,0,83.0,719,0,2524.0,1,1
10842,0,103.0,737,0,3790.0,1,4
20479,0,63.0,744,0,3484.0,4,4
5995,0,36.0,731,0,3479.0,4,4
23020,0,95.0,658,0,3728.0,1,1
20159,0,139.0,520,0,2593.0,2,5
13070,0,147.0,634,0,3737.0,0,0
21488,0,588.0,520,0,3617.0,0,5
264,0,63.0,702,0,2222.0,4,1
15444,0,135.0,635,0,2023.0,0,0
6066,0,179.0,725,0,2436.0,0,4
2797,1,175.0,670,0,3345.0,0,1
2740,0,163.0,520,0,3636.0,0,5
18085,0,218.0,759,0,3041.0,3,4
10378,0,60.0,563,0,3528.0,4,3
22227,0,91.0,656,0,1816.0,1,1
9088,0,131.0,667,0,3115.0,0,1
696,0,111.0,731,0,2560.0,1,4
3178,0,159.0,700,0,2883.0,0,1
23309,0,107.0,654,0,2687.0,1,2
3942,0,56.0,677,0,3799.0,4,1
41,0,179.0,680,0,3365.0,0,1
22394,0,202.0,707,0,1425.0,3,1
4076,0,230.0,715,0,3604.0,3,1
5323,0,67.0,520,0,2218.0,4,5
12652,0,190.0,724,0,3785.0,0,1
2236,0,198.0,703,0,3779.0,0,1
17450,0,40.0,654,0,3587.0,4,1
11506,1,95.0,589,0,3704.0,1,3
22827,0,167.0,558,0,3835.0,0,3
12134,0,99.0,520,0,1591.0,1,5
2077,0,163.0,728,0,2554.0,0,4
22602,0,52.0,634,0,3253.0,4,0
15137,0,127.0,520,0,3332.0,0,5
8482,0,163.0,699,0,3599.0,0,1
12979,0,111.0,667,0,2746.0,1,1
22365,0,56.0,738,0,3262.0,4,4
7151,0,44.0,716,0,3380.0,4,1
13525,0,83.0,590,0,3148.0,1,3
24634,0,87.0,726,0,2453.0,1,4
6560,0,87.0,601,0,3115.0,1,2
16155,0,190.0,748,0,2148.0,0,4
8662,0,135.0,520,0,4100.0,0,5
4467,0,111.0,520,0,236.0,1,5
22414,0,123.0,670,0,2967.0,0,1
21757,0,131.0,520,0,3203.0,0,5
17382,0,91.0,753,0,3598.0,1,4
6259,0,155.0,688,0,3775.0,0,1
24407,0,198.0,520,0,3650.0,0,5
5147,0,95.0,734,0,680.0,1,4
731,0,75.0,520,0,2938.0,1,5
21506,0,99.0,697,0,2819.0,1,1
18494,0,246.0,755,0,3484.0,3,4
6155,0,139.0,680,0,2234.0,0,1
22732,0,143.0,719,0,3516.0,0,1
2708,0,155.0,714,0,2507.0,0,1
20140,0,179.0,520,0,3038.0,0,5
11423,0,163.0,627,0,2708.0,0,0
2280,0,119.0,674,0,3410.0,1,1
18315,0,238.0,520,0,2718.0,3,5
5361,0,198.0,520,0,1069.0,0,5
19981,0,36.0,694,0,3955.0,4,1
2641,0,155.0,618,0,3764.0,0,0
11469,0,167.0,713,0,3445.0,0,1
22401,0,206.0,601,0,3516.0,3,3
9109,0,60.0,636,0,4106.0,4,0
4543,0,246.0,520,0,3779.0,3,5
19744,0,182.0,520,0,1774.0,0,5
3554,0,83.0,695,0,2082.0,1,1
4166,0,175.0,660,0,1880.0,0,1
870,0,103.0,627,0,3109.0,1,0
3951,0,246.0,759,0,3336.0,3,4
522,0,52.0,570,0,3445.0,4,3
2238,0,48.0,759,0,3649.0,4,4
23378,0,16.0,726,0,3941.0,4,4
23311,0,139.0,520,0,3438.0,0,5
3750,0,99.0,520,0,3464.0,1,5
18405,0,175.0,726,0,3195.0,0,4
3601,0,135.0,520,0,3619.0,0,5
21277,0,175.0,520,0,3944.0,0,5
20474,0,155.0,720,0,175.0,0,1
21137,0,111.0,666,0,2893.0,1,1
19147,0,75.0,703,0,2967.0,1,1
18000,0,246.0,698,0,3992.0,3,1
14232,0,103.0,744,0,3174.0,1,4
4851,0,56.0,678,0,3675.0,4,1
2942,0,194.0,520,0,1427.0,0,5
10731,0,40.0,724,0,3126.0,4,1
21039,1,107.0,551,0,3038.0,1,5
23947,0,246.0,520,0,3966.0,3,5
4393,0,107.0,733,0,3454.0,1,4
9648,0,87.0,705,0,3056.0,1,1
1290,0,123.0,655,0,3764.0,0,1
22095,0,246.0,741,0,3728.0,3,4
18692,0,123.0,723,0,2583.0,0,1
24851,0,79.0,715,0,3165.0,1,1
7619,0,103.0,538,0,3728.0,1,2
3311,0,159.0,667,0,3941.0,0,1
15150,0,75.0,651,0,3038.0,1,0
24664,0,99.0,737,0,2949.0,1,4
11492,0,179.0,758,0,3056.0,0,4
15742,0,246.0,754,0,-132.0,3,4
18378,0,12.0,753,0,4090.0,4,4
17410,0,127.0,678,0,3427.0,0,1
1294,0,83.0,686,0,3427.0,1,1
1023,0,99.0,659,0,3661.0,1,1
11560,1,99.0,520,0,341.0,1,5
16842,0,111.0,721,0,3370.0,1,1
8027,0,83.0,520,0,3489.0,1,5
24331,0,83.0,520,0,2825.0,1,5
15662,0,111.0,520,0,3948.0,1,5
10615,0,175.0,520,0,1916.0,0,5
10307,0,44.0,678,0,3587.0,4,1
12887,0,246.0,719,0,3630.0,3,1
24829,0,123.0,685,0,2819.0,0,1
16244,0,123.0,633,1,3091.0,0,0
14430,0,40.0,736,0,3976.0,4,4
4323,0,123.0,520,0,2841.0,0,2
14115,1,190.0,731,0,2259.0,0,4
21589,0,147.0,520,0,963.0,0,5
8867,0,190.0,727,0,3486.0,0,4
11896,0,28.0,660,0,4083.0,4,1
14414,0,87.0,700,0,3498.0,1,1
20512,0,167.0,678,0,2606.0,0,1
4255,0,52.0,757,0,2312.0,4,4
20323,0,111.0,520,0,1463.0,1,5
9229,0,147.0,713,0,-132.0,0,1
3016,0,91.0,746,0,3680.0,1,4
2860,0,91.0,685,0,3955.0,1,1
19846,0,75.0,570,0,3724.0,1,3
10165,0,167.0,760,0,4012.0,0,4
400,0,179.0,520,0,3984.0,0,5
3078,0,159.0,678,0,753.0,0,1
934,1,163.0,687,0,3483.0,0,1
21012,0,167.0,716,0,3048.0,0,1
16056,0,135.0,749,0,2867.0,0,4
19202,0,115.0,520,0,3941.0,1,5
8080,0,139.0,701,0,3070.0,0,1
15468,0,135.0,651,0,2367.0,0,0
4170,0,119.0,658,0,1555.0,1,1
6617,0,71.0,657,0,2967.0,4,1
4200,0,107.0,709,0,2082.0,1,1
7413,0,171.0,691,0,3108.0,0,1
4269,0,222.0,754,0,3799.0,3,4
6307,0,135.0,752,0,3236.0,0,4
11241,0,75.0,739,0,3339.0,1,2
18215,0,48.0,750,0,4058.0,4,4
22347,1,60.0,709,0,3749.0,4,1
22622,1,238.0,597,0,3215.0,3,3
3282,0,155.0,661,0,3410.0,0,2
281,0,56.0,657,0,3569.0,4,1
6204,1,95.0,706,0,3705.0,1,1
19688,0,60.0,541,0,3955.0,4,5
2165,0,210.0,652,0,2374.0,3,1
884,0,131.0,756,0,3529.0,0,4
15370,0,91.0,520,0,3522.0,1,5
5507,0,44.0,713,0,3888.0,4,1
7029,0,163.0,717,0,3394.0,0,1
8135,0,103.0,661,0,3257.0,1,1
10021,0,175.0,760,0,3801.0,0,4
11710,0,151.0,696,0,3693.0,0,1
13637,0,83.0,520,0,3354.0,1,5
15684,0,464.0,683,0,2529.0,0,1
15708,0,202.0,758,0,3587.0,3,4
16354,0,234.0,719,0,2967.0,3,1
14754,0,163.0,693,0,2852.0,0,1
860,0,171.0,630,0,3817.0,0,0
11637,0,246.0,673,0,3477.0,3,1
2043,0,127.0,760,0,3663.0,0,4
24276,0,175.0,520,0,3456.0,0,5
2591,0,206.0,680,0,2672.0,3,1
8868,0,123.0,542,0,3268.0,0,5
17524,0,135.0,668,0,3188.0,0,1
17593,0,171.0,632,0,3784.0,0,0
3398,0,127.0,685,0,3754.0,0,1
14183,0,135.0,689,0,1953.0,0,1
3108,0,119.0,642,0,3056.0,1,0
17602,0,246.0,758,0,3233.0,3,2
9845,0,139.0,587,0,3254.0,0,3
23771,0,67.0,667,0,3233.0,4,2
2906,0,71.0,689,0,3351.0,4,1
19881,0,151.0,707,0,3410.0,0,1
9300,0,79.0,682,0,2794.0,1,1
2721,0,171.0,685,0,2082.0,0,1
10011,0,135.0,520,0,2320.0,0,5
14524,0,202.0,759,0,2170.0,3,4
5953,0,75.0,520,0,3153.0,1,5
24125,0,111.0,759,0,3852.0,2,4
2894,0,186.0,660,0,913.0,0,1
15382,1,171.0,584,0,3367.0,0,3
20952,0,175.0,711,0,2887.0,0,1
17366,0,163.0,754,0,1831.0,0,4
9626,0,99.0,760,0,3888.0,1,4
14208,0,182.0,658,0,3309.0,0,1
21607,0,52.0,740,0,3764.0,4,4
6773,0,246.0,750,0,3587.0,3,4
1936,0,75.0,720,0,8205.0,1,1
4756,0,186.0,520,0,1332.0,0,5
8422,0,103.0,708,0,1462.0,1,1
5799,0,230.0,745,0,2436.0,3,4
17613,0,115.0,719,0,2524.0,1,2
15357,0,127.0,631,0,2828.0,0,2
8456,0,206.0,664,0,3622.0,3,1
1852,0,230.0,759,0,2530.0,3,4
4743,1,40.0,567,0,3906.0,4,3
16008,1,44.0,584,0,3764.0,4,3
13691,0,206.0,520,0,1682.0,3,5
19086,0,44.0,726,0,3805.0,4,4
5085,0,28.0,718,0,3746.0,4,2
12791,0,151.0,520,0,2893.0,0,5
2369,0,171.0,658,0,3710.0,0,1
21152,0,147.0,520,0,916.0,0,5
2169,0,60.0,674,0,3506.0,4,1
20663,0,135.0,656,0,3233.0,0,1
10565,0,246.0,759,0,3870.0,3,4
8940,0,163.0,677,0,3566.0,0,1
17466,0,75.0,711,0,3893.0,1,1
16632,0,52.0,540,0,3927.0,4,5
20977,0,127.0,696,0,3653.0,0,1
7147,0,139.0,665,0,2968.0,0,1
9713,0,218.0,720,0,3852.0,3,1
888,0,179.0,759,0,3410.0,0,2
22583,0,159.0,693,0,3156.0,0,1
10593,1,103.0,725,0,1.0,1,4
21822,0,60.0,520,0,4023.0,4,5
1691,0,67.0,520,0,2720.0,4,5
17515,0,119.0,693,0,3832.0,1,1
17890,0,56.0,673,0,2824.0,4,1
18270,0,115.0,520,0,3817.0,1,5
15176,0,119.0,724,0,2569.0,1,4
20300,0,131.0,755,0,3682.0,2,2
8170,0,12.0,760,0,3037.0,4,4
17696,0,40.0,658,0,3433.0,4,1
1475,0,115.0,736,0,2585.0,1,4
10969,0,175.0,666,0,3639.0,0,1
7263,0,123.0,736,0,2701.0,0,4
11520,0,123.0,520,0,3528.0,0,5
15482,0,111.0,520,0,-132.0,1,5
20741,0,75.0,614,0,3971.0,1,3
10449,1,194.0,568,0,2954.0,0,3
7937,0,206.0,760,0,3491.0,3,4
24112,0,107.0,706,0,2836.0,1,2
20461,0,103.0,688,0,163.0,1,1
6959,0,210.0,520,0,67.0,3,2
21232,0,99.0,690,0,2347.0,1,1
23843,0,246.0,690,0,3286.0,3,1
20186,0,119.0,726,0,3777.0,1,4
6473,0,115.0,756,0,3534.0,1,4
21639,1,198.0,646,0,3064.0,0,0
2221,0,91.0,731,0,3410.0,1,4
24233,0,155.0,660,0,3587.0,0,1
1469,0,79.0,678,0,3723.0,2,1
7910,0,60.0,671,0,2872.0,4,1
14737,0,40.0,724,0,3897.0,4,4
12431,0,147.0,650,0,2849.0,0,0
10758,0,79.0,625,0,3498.0,1,0
5604,0,87.0,671,0,3950.0,1,1
18257,0,115.0,680,0,3115.0,1,1
15637,0,155.0,751,0,3552.0,0,4
4888,0,44.0,542,0,3852.0,4,2
14240,0,103.0,702,0,2731.0,1,1
3873,0,151.0,520,0,2559.0,0,5
16021,0,194.0,690,0,10522.0,0,1
8855,0,99.0,600,0,3852.0,1,3
11088,0,175.0,520,0,2091.0,0,5
22382,0,52.0,696,0,3587.0,4,1
17848,0,32.0,730,0,3484.0,4,4
16759,0,87.0,668,0,3262.0,1,1
24164,0,210.0,520,0,2600.0,2,5
2741,0,103.0,724,0,2583.0,1,2
7680,0,246.0,643,0,3233.0,3,0
4802,0,194.0,757,0,2701.0,0,4
6442,0,143.0,663,0,3284.0,0,1
10183,0,115.0,686,0,3283.0,1,1
6177,0,206.0,693,0,3779.0,3,2
17600,0,119.0,571,0,3684.0,1,3
18369,0,155.0,674,0,3321.0,0,1
3904,0,246.0,723,0,2855.0,3,1
1306,0,190.0,530,0,3687.0,0,5
14605,0,186.0,728,0,1639.0,0,4
2117,0,210.0,746,0,2436.0,3,4
16726,0,151.0,618,0,3675.0,0,0
11291,0,163.0,708,0,3218.0,0,1
12950,0,115.0,726,0,3950.0,1,4
17804,0,151.0,759,0,1196.0,0,4
2576,0,103.0,644,0,3144.0,1,0
22695,0,182.0,671,0,2436.0,0,1
7827,0,147.0,520,0,3835.0,0,5
3856,0,159.0,760,0,3410.0,0,4
3929,0,103.0,520,0,3624.0,1,5
13642,0,115.0,659,0,2465.0,1,1
21753,0,242.0,520,0,3664.0,3,5
1206,0,127.0,716,0,1285.0,0,1
1966,0,56.0,739,0,3785.0,4,4
20984,0,71.0,642,0,3056.0,4,0
1335,0,163.0,633,0,2678.0,0,0
14400,0,179.0,687,0,3162.0,0,1
6247,0,87.0,520,0,4046.0,1,5
1590,0,119.0,672,0,3235.0,1,1
6581,0,63.0,671,0,2524.0,4,1
5553,0,179.0,622,0,9584.0,0,0
19757,0,111.0,702,0,3675.0,1,1
9914,0,179.0,721,0,3835.0,0,1
9053,0,198.0,623,0,3455.0,0,0
1843,0,218.0,669,0,3229.0,3,1
19488,0,60.0,666,0,2878.0,4,1
20065,0,67.0,520,0,3190.0,4,5
18912,0,230.0,750,0,3643.0,3,4
24084,0,75.0,678,0,2878.0,1,1
22400,0,67.0,602,0,4012.0,4,3
19812,1,83.0,565,0,3410.0,1,3
13588,0,20.0,751,0,3734.0,4,4
14248,0,190.0,729,0,3595.0,0,4
14415,0,218.0,520,0,2162.0,3,5
2777,0,107.0,727,0,2672.0,1,4
11914,0,91.0,520,0,3864.0,1,5
1199,0,163.0,717,0,3446.0,0,1
18971,0,179.0,520,0,3186.0,0,5
12889,0,60.0,520,0,3973.0,4,5
6274,0,36.0,746,0,3309.0,4,4
20561,0,115.0,739,0,3735.0,1,4
15680,0,198.0,751,0,3587.0,0,4
9227,0,198.0,651,0,3109.0,0,0
16168,0,99.0,633,0,3693.0,1,0
4151,0,206.0,758,0,2893.0,3,4
9403,0,103.0,674,0,7449.0,1,1
8749,0,246.0,520,0,3641.0,3,5
20655,0,167.0,520,0,2521.0,0,5
15804,0,139.0,708,0,2715.0,0,1
1380,0,48.0,711,0,2276.0,4,1
749,0,95.0,520,0,2506.0,1,5
18292,0,159.0,716,0,3431.0,0,1
7563,0,234.0,520,0,3390.0,3,2
21593,0,91.0,520,0,929.0,1,5
18361,0,167.0,687,0,2583.0,0,2
7310,0,175.0,520,0,-132.0,0,5
9507,0,83.0,583,0,2524.0,1,3
15667,0,163.0,708,0,2595.0,0,1
17322,0,131.0,714,0,2997.0,0,1
18837,0,147.0,665,0,3728.0,0,1
3775,0,151.0,683,0,2524.0,0,1
3404,0,56.0,613,0,3855.0,4,3
23631,0,167.0,698,0,3126.0,0,2
11948,0,139.0,702,0,2595.0,0,1
545,0,131.0,663,0,1993.0,2,1
17059,0,87.0,520,0,3349.0,1,5
9735,0,159.0,719,0,3693.0,0,1
9330,0,67.0,667,1,3457.0,4,1
12023,0,32.0,520,0,2850.0,4,5
2659,0,48.0,726,0,3513.0,4,4
5292,0,107.0,520,0,2547.0,1,5
7338,0,175.0,658,0,2613.0,0,1
9396,0,131.0,734,0,1049.0,0,4
17691,0,139.0,720,0,3233.0,0,1
9988,0,155.0,754,0,2684.0,0,4
20236,0,198.0,639,0,4057.0,0,0
6407,0,179.0,651,0,3500.0,0,0
16170,0,83.0,520,0,2368.0,1,5
13682,0,119.0,704,0,2783.0,1,1
13477,0,167.0,520,0,87.0,0,5
16795,0,218.0,751,0,3559.0,3,4
21861,0,135.0,668,0,3062.0,0,1
959,0,179.0,760,0,3429.0,0,4
2725,0,163.0,520,0,2862.0,0,5
18110,0,135.0,674,0,3354.0,0,1
5286,1,135.0,669,0,3026.0,0,1
8263,0,163.0,733,0,3268.0,0,2
19071,0,234.0,520,0,-132.0,3,5
12132,0,175.0,593,0,3434.0,0,3
17921,0,147.0,662,0,3091.0,0,1
20850,0,194.0,612,0,3587.0,0,3
1356,0,83.0,709,0,3766.0,1,1
3112,0,71.0,745,0,3410.0,4,4
24746,0,147.0,739,0,2919.0,0,4
4354,0,206.0,733,0,2301.0,3,4
3653,0,202.0,698,0,2436.0,3,1
4032,0,246.0,759,0,3711.0,3,4
8547,0,131.0,734,0,3613.0,0,4
11639,0,190.0,712,0,2929.0,0,1
4247,0,107.0,520,0,3445.0,1,5
18384,0,246.0,760,0,3374.0,3,4
10181,0,234.0,703,0,3705.0,3,1
13971,1,479.0,723,0,2819.0,0,1
4196,0,155.0,715,0,3005.0,0,1
2861,0,83.0,753,0,3937.0,1,4
5591,0,246.0,744,0,3392.0,3,4
19299,1,40.0,726,0,3678.0,4,4
12629,0,198.0,667,0,2284.0,0,1
4167,0,210.0,758,0,3113.0,3,4
15963,0,202.0,667,0,3268.0,3,1
9932,0,190.0,680,0,753.0,0,1
12871,0,24.0,701,0,4053.0,4,1
21675,0,115.0,752,0,3675.0,1,4
23066,0,222.0,634,0,3587.0,3,0
23945,0,123.0,614,0,3073.0,0,3
20586,0,63.0,567,0,3764.0,4,3
4608,0,83.0,610,0,3764.0,1,3
20842,1,103.0,702,0,3410.0,1,1
600,0,175.0,661,0,2985.0,0,1
6020,0,87.0,675,0,2915.0,1,1
19061,0,67.0,729,0,3635.0,4,4
24521,0,48.0,731,0,3587.0,4,4
20101,0,171.0,758,0,3952.0,0,4
15676,0,198.0,737,0,2436.0,0,4
14662,0,182.0,754,0,3289.0,0,4
13513,0,48.0,720,0,3458.0,4,1
20450,0,71.0,739,0,3321.0,4,2
24039,0,194.0,702,0,3817.0,0,1
9500,0,111.0,573,0,3839.0,1,3
20645,0,175.0,683,0,3452.0,0,1
7662,0,99.0,674,0,3224.0,1,1
15914,0,103.0,712,0,3240.0,1,1
4386,0,67.0,703,0,3675.0,4,1
8901,0,99.0,624,0,3839.0,1,0
13644,1,36.0,719,0,3126.0,4,1
12084,0,163.0,695,0,1457.0,0,1
13768,0,206.0,520,0,3826.0,3,5
3844,0,151.0,701,0,3622.0,0,1
6654,0,127.0,723,0,3321.0,0,1
9982,0,75.0,674,0,3693.0,1,1
5060,1,159.0,712,0,2825.0,0,1
20892,0,163.0,627,0,2737.0,0,0
12454,1,67.0,737,0,3410.0,4,4
6382,0,79.0,757,0,3233.0,1,4
20838,0,75.0,719,0,1639.0,1,1
18498,0,111.0,698,0,2560.0,1,1
4418,0,28.0,520,0,1322.0,4,5
3857,1,63.0,618,0,3734.0,4,0
11770,0,135.0,703,0,3185.0,0,1
2304,0,56.0,673,0,3339.0,4,1
7179,0,123.0,679,0,2414.0,0,1
17617,0,151.0,702,0,3411.0,0,1
2986,0,226.0,520,0,3914.0,3,5
23297,0,226.0,713,0,4000.0,3,1
4759,0,222.0,756,0,3764.0,3,4
14727,0,127.0,520,0,3751.0,0,5
13202,0,234.0,759,0,3419.0,3,4
23591,0,75.0,730,0,2672.0,1,4
15264,0,147.0,673,0,3374.0,0,1
8941,0,242.0,668,0,3584.0,3,1
1352,0,155.0,520,0,3041.0,0,5
18661,0,175.0,757,0,2524.0,0,4
24850,0,246.0,520,0,3914.0,3,5
11454,0,186.0,678,0,2861.0,0,1
15292,0,186.0,744,0,2595.0,0,4
3122,0,79.0,682,0,3678.0,1,1
24359,0,186.0,725,0,2524.0,0,4
18206,0,206.0,741,0,3469.0,3,4
6250,0,123.0,626,0,3410.0,0,0
16212,0,147.0,743,0,3587.0,0,4
9383,0,190.0,520,0,1407.0,0,5
22585,0,190.0,527,0,3819.0,0,5
20997,0,246.0,664,0,3551.0,3,1
22273,0,179.0,690,0,3291.0,0,1
21439,0,115.0,632,0,3436.0,1,0
21733,0,87.0,749,0,3624.0,1,4
21457,0,75.0,759,0,3463.0,1,4
7518,0,202.0,520,0,1789.0,3,5
16477,0,107.0,520,0,6489.0,1,5
14312,0,155.0,689,0,2956.0,0,1
2976,1,20.0,755,0,6915.0,4,4
5144,0,48.0,719,0,3823.0,4,1
703,0,83.0,599,0,3661.0,1,3
1589,0,127.0,701,0,3587.0,0,1
15993,0,71.0,760,0,3099.0,4,4
14057,0,48.0,647,0,3410.0,4,0
855,0,115.0,731,0,3041.0,1,2
23878,0,103.0,700,1,2524.0,1,1
24415,0,32.0,520,0,3289.0,4,5
18151,0,147.0,689,0,3779.0,0,1
3010,0,155.0,520,0,796.0,0,5
5221,0,202.0,520,0,1306.0,3,5
17986,1,206.0,520,0,3645.0,3,5
16505,0,179.0,644,0,3498.0,0,0
1631,0,123.0,705,0,1810.0,0,1
10712,0,87.0,559,0,3380.0,1,3
15178,0,44.0,698,0,4000.0,4,1
121,1,32.0,729,0,3977.0,4,4
16617,1,63.0,520,0,3542.0,4,5
18237,0,182.0,668,0,3392.0,0,1
1969,0,123.0,666,0,3247.0,0,1
6025,0,83.0,663,0,3260.0,1,1
18397,0,190.0,702,0,2790.0,0,1
3574,0,202.0,520,0,1329.0,3,5
6551,0,32.0,760,0,3890.0,4,4
12137,0,147.0,520,0,2564.0,0,5
7055,0,179.0,662,0,3604.0,0,1
5274,0,131.0,730,0,3881.0,0,4
24618,0,99.0,682,0,3295.0,1,2
13721,0,95.0,742,1,3321.0,1,4
2068,0,214.0,623,0,3233.0,3,0
11442,0,222.0,578,0,2005.0,3,3
20624,0,163.0,644,0,3693.0,0,2
18460,0,159.0,520,0,3212.0,0,2
1256,0,222.0,744,0,3410.0,3,4
23205,0,127.0,697,0,2510.0,0,1
9185,0,83.0,752,0,-132.0,1,4
23533,0,171.0,520,0,2739.0,0,5
6308,0,159.0,656,0,2775.0,0,2
